Name,contact_number,Contact_email,creation_date,first_call_attempt,lead_status,lead_stage,lead_tag,assigned_to,last_call_date,last_call_time,references,campaign_name,source_type,source_name,Total Leads,Sales,Conversion Rate (%),Cost per Lead,Total Cost
Sanjay Kulkarni,6516691742,sanjay.kulkarni448@hotmail.com,10-07-2025 12:21,15-07-2025 09:17,CLOSED,Prospect,,Anshad ,15-07-2025 09:17,9:17 AM,,Refurbished Campaign-BA,MOVE_LEAD,MOVE_LEAD,151,8,5.3,47.62,7190.62
Neha Bose,6355047481,neha.bose237@gmail.com,10-07-2025 12:20,18-07-2025 12:50,CLOSED,LOST,not-interested,Megha S,18-07-2025 12:50,12:50 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,185,13,7.03,67.2,12432
Karthik Chopra,9392370220,karthik.chopra436@gmail.com,10-07-2025 12:18,19-07-2025 11:56,PENDING WITH EXECUTIVE,Follow Up Required,cold,Anshad ,19-07-2025 11:56,11:56 AM,,Business Accounting,INSTAGRAM,INSTAGRAM,93,5,5.38,67.12,6242.16
Meera Nair,7251659847,meera.nair462@example.com,10-07-2025 12:01,10-07-2025 15:01,PENDING WITH EXECUTIVE,Follow Up Required,cold,Anshad ,10-07-2025 15:01,3:01 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,244,4,1.64,17.3,4221.2
Nikhil Kapoor,7320225315,nikhil.kapoor710@hotmail.com,10-07-2025 11:39,10-07-2025 12:55,RESCHEDULED BY EXECUTIVE,Follow Up Required,cold,Shiyana nazeer,27-12-2025 18:04,6:04 PM,,Refurbished Campaign-PYTHON,MOVE_LEAD,MOVE_LEAD,89,0,0,24.08,2143.12
Sanjay Shetty,7781152358,sanjay.shetty480@gmail.com,10-07-2025 11:30,11-07-2025 12:07,CLOSED,LOST,not-interested,Riswana,11-07-2025 12:07,12:07 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,186,18,9.68,68.16,12677.76
Kavya Kumar,7454362526,kavya.kumar287@example.com,09-07-2025 20:37,10-07-2025 18:48,CLOSED,LOST,not-interested,Akhil M A,10-07-2025 18:48,6:48 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,177,3,1.69,40.06,7090.62
Neha Menon,9312519539,neha.menon3@yahoo.com,09-07-2025 20:24,10-07-2025 13:08,CLOSED,LOST,not-interested,Riswana,10-07-2025 13:08,1:08 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,288,26,9.03,9.34,2689.92
Karthik Sharma,7714229085,karthik.sharma120@gmail.com,09-07-2025 19:44,11-07-2025 11:28,NOT CONNECTED - RESCHEDULED BY SYSTEM,Prospect,,Riswana,11-07-2025 11:28,11:28 AM,,Business Accounting,INSTAGRAM,INSTAGRAM,91,7,7.69,60.43,5499.13
Neha Joshi,8868174661,neha.joshi284@hotmail.com,09-07-2025 19:08,11-07-2025 15:03,NOT CONNECTED - RESCHEDULED BY SYSTEM,Prospect,,Akhil M A,11-07-2025 15:03,3:03 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,78,1,1.28,52.4,4087.2
Pooja Pillai,6473667960,pooja.pillai416@yahoo.com,09-07-2025 19:04,10-07-2025 11:59,NOT CONNECTED - RESCHEDULED BY SYSTEM,Prospect,,Akhil M A,10-07-2025 11:59,11:59 AM,,Python Knovista,INSTAGRAM,INSTAGRAM,267,1,0.37,37.92,10124.64
Divya Menon,6958077416,divya.menon254@hotmail.com,09-07-2025 18:46,10-07-2025 15:01,PENDING WITH EXECUTIVE,Follow Up Required,cold,Anshad ,10-07-2025 15:01,3:01 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,156,1,0.64,5.8,904.8
Arjun Kumar,6958326272,arjun.kumar875@gmail.com,09-07-2025 18:45,10-07-2025 12:56,CLOSED,LOST,not-interested,Megha S,10-07-2025 12:56,12:56 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,161,2,1.24,69.04,11115.44
Karthik Malhotra,9594081873,karthik.malhotra807@hotmail.com,09-07-2025 18:27,10-07-2025 11:31,CLOSED,LOST,not-interested,Riswana,10-07-2025 11:31,11:31 AM,,Business Accounting,INSTAGRAM,INSTAGRAM,273,21,7.69,60,16380
Aditya Reddy,8725239861,aditya.reddy619@hotmail.com,09-07-2025 18:23,10-07-2025 11:46,CLOSED,LOST,not-interested,Riswana,10-07-2025 11:46,11:46 AM,,Business Accounting,INSTAGRAM,INSTAGRAM,169,0,0,26.42,4464.98
Nikhil Singh,8657208268,nikhil.singh444@gmail.com,09-07-2025 18:06,18-07-2025 12:49,CLOSED,LOST,not-interested,Megha S,18-07-2025 12:49,12:49 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,274,1,0.36,5.82,1594.68
Rohit Menon,8965299226,rohit.menon598@yahoo.com,09-07-2025 17:52,10-07-2025 09:59,NOT CONNECTED - RESCHEDULED BY SYSTEM,Follow Up Required,cold,Anshad ,10-07-2025 09:59,9:59 AM,,Python Knovista,INSTAGRAM,INSTAGRAM,179,4,2.23,5.63,1007.77
Rahul Menon,9472062002,rahul.menon184@hotmail.com,09-07-2025 17:25,09-07-2025 17:54,PENDING WITH EXECUTIVE,Follow Up Required,cold,Anshad ,09-07-2025 17:54,5:54 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,127,10,7.87,27.97,3552.19
Sneha Joshi,7506268243,sneha.joshi31@outlook.com,09-07-2025 17:01,09-07-2025 18:10,CLOSED,LOST,not-interested,Megha S,09-07-2025 18:10,6:10 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,180,14,7.78,62.39,11230.2
Riya Joshi,9389209165,riya.joshi371@example.com,09-07-2025 16:58,10-07-2025 12:06,CLOSED,LOST,not-interested,Megha S,10-07-2025 12:06,12:06 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,77,0,0,25.1,1932.7
Manoj Pillai,7730462231,manoj.pillai65@example.com,09-07-2025 16:53,09-07-2025 17:53,PENDING WITH EXECUTIVE,Follow Up Required,cold,Anshad ,09-07-2025 17:53,5:53 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,102,10,9.8,39.43,4021.86
Karthik Shetty,8687241145,karthik.shetty479@yahoo.com,09-07-2025 16:43,10-07-2025 15:00,PENDING WITH EXECUTIVE,Follow Up Required,cold,Anshad ,10-07-2025 15:00,3:00 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,262,9,3.44,5.98,1566.76
Vikram Das,7744047734,vikram.das319@example.com,09-07-2025 16:28,,CLOSED,LOST,lost-to-competition,Anshad ,,,,Business Accounting,INSTAGRAM,INSTAGRAM,74,6,8.11,28.65,2120.1
Aisha Kulkarni,7769293937,aisha.kulkarni725@outlook.com,09-07-2025 15:43,09-07-2025 18:11,CLOSED,LOST,call-not-connected,Megha S,09-07-2025 18:11,6:11 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,288,18,6.25,68.83,19823.04
Aditya Malhotra,6990678980,aditya.malhotra295@gmail.com,09-07-2025 15:35,09-07-2025 15:56,CLOSED,LOST,not-interested,Anandhakrishnan,09-07-2025 15:56,3:56 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,124,7,5.65,8,992
Riya Iyer,9055711389,riya.iyer75@hotmail.com,09-07-2025 15:15,09-07-2025 18:09,CLOSED,LOST,not-interested,Anshad ,09-07-2025 18:09,6:09 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,74,3,4.05,44.27,3275.98
Kiran Iyer,8406618305,kiran.iyer207@yahoo.com,09-07-2025 14:36,10-07-2025 12:06,CLOSED,LOST,not-interested,Megha S,10-07-2025 12:06,12:06 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,231,5,2.16,67.61,15617.91
Pooja Das,6305393559,pooja.das996@hotmail.com,09-07-2025 14:16,09-07-2025 14:47,CLOSED,CONVERTED,,Anshad ,09-07-2025 14:47,2:47 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,243,6,2.47,28.84,7008.12
Rohit Bose,8582231145,rohit.bose42@yahoo.com,09-07-2025 14:14,10-07-2025 11:42,CLOSED,LOST,not-interested,Megha S,10-07-2025 11:42,11:42 AM,,Python Knovista,INSTAGRAM,INSTAGRAM,127,4,3.15,27.76,3525.52
Aditya Reddy,7582171407,aditya.reddy453@outlook.com,09-07-2025 14:09,09-07-2025 17:40,CLOSED,LOST,not-interested,Anandhakrishnan,30-10-2025 10:04,10:04 AM,,Python Knovista,INSTAGRAM,INSTAGRAM,229,3,1.31,20.83,4770.07
Kavya Kulkarni,9618499164,kavya.kulkarni520@hotmail.com,09-07-2025 13:52,09-07-2025 18:12,CLOSED,LOST,call-not-connected,Megha S,09-07-2025 18:12,6:12 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,66,1,1.52,46.49,3068.34
Sneha Bhat,9635461192,sneha.bhat763@outlook.com,09-07-2025 13:46,09-07-2025 18:18,CLOSED,LOST,not-interested,Megha S,09-07-2025 18:18,6:18 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,236,9,3.81,8.56,2020.16
Aditya Gupta,6872891525,aditya.gupta206@gmail.com,09-07-2025 13:37,18-07-2025 12:45,CLOSED,LOST,not-interested,Megha S,18-07-2025 12:45,12:45 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,250,3,1.2,54.35,13587.5
Aditya Patel,8538239874,aditya.patel751@yahoo.com,09-07-2025 13:31,10-07-2025 11:35,PENDING WITH EXECUTIVE,Prospect,,Anshad ,10-07-2025 11:35,11:35 AM,,Refurbished Campaign-BA,MOVE_LEAD,MOVE_LEAD,130,12,9.23,5.36,696.8
Varun Kumar,7558120487,varun.kumar637@outlook.com,09-07-2025 13:11,09-07-2025 14:48,CLOSED,CONVERTED,,Anshad ,09-07-2025 14:48,2:48 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,164,4,2.44,26.18,4293.52
Kiran Nair,9692497896,kiran.nair329@example.com,09-07-2025 13:02,15-07-2025 09:16,CLOSED,Prospect,,Anshad ,15-07-2025 09:16,9:16 AM,,Refurbished Campaign-BA,MOVE_LEAD,MOVE_LEAD,192,9,4.69,55.09,10577.28
Rohit Nair,8447988366,rohit.nair933@outlook.com,09-07-2025 12:57,10-07-2025 11:19,NOT CONNECTED - RESCHEDULED BY SYSTEM,Prospect,,Anandhakrishnan,25-08-2025 17:44,5:44 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,279,13,4.66,49.08,13693.32
Sneha Chopra,7667769583,sneha.chopra856@outlook.com,09-07-2025 12:21,09-07-2025 14:53,RESCHEDULED BY EXECUTIVE,Follow Up Required,cold,Anshad ,09-07-2025 14:53,2:53 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,61,2,3.28,14.74,899.14
Anjali Reddy,7113833166,anjali.reddy75@yahoo.com,09-07-2025 12:12,10-07-2025 11:19,CLOSED,LOST,not-interested,Anandhakrishnan,10-07-2025 11:19,11:19 AM,,Python Knovista,INSTAGRAM,INSTAGRAM,232,15,6.47,6.12,1419.84
Neha Kumar,7186229877,neha.kumar675@hotmail.com,09-07-2025 11:52,22-07-2025 12:54,CLOSED,LOST,not-interested,Megha S,22-07-2025 12:54,12:54 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,87,1,1.15,10.43,907.41
Nikhil Bhat,6297278234,nikhil.bhat109@hotmail.com,09-07-2025 11:46,10-07-2025 09:51,PENDING WITH EXECUTIVE,Follow Up Required,cold,Anshad ,10-07-2025 09:51,9:51 AM,,Python Knovista,INSTAGRAM,INSTAGRAM,205,7,3.41,55.87,11453.35
Meera Singh,9512751423,meera.singh973@outlook.com,09-07-2025 11:29,09-07-2025 15:09,CLOSED,CONVERTED,,Anshad ,09-07-2025 15:09,3:09 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,202,20,9.9,17.56,3547.12
Sneha Das,9502219140,sneha.das825@hotmail.com,09-07-2025 11:13,15-07-2025 09:16,CLOSED,Prospect,,Anshad ,15-07-2025 09:16,9:16 AM,,Refurbished Campaign-BA,MOVE_LEAD,MOVE_LEAD,246,14,5.69,45.51,11195.46
Arjun Das,6476235549,arjun.das418@outlook.com,09-07-2025 11:06,09-07-2025 15:22,CLOSED,CONVERTED,,Anshad ,09-07-2025 15:22,3:22 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,273,12,4.4,15.79,4310.67
Aditya Sharma,9116763268,aditya.sharma43@yahoo.com,09-07-2025 10:58,09-07-2025 15:44,PENDING WITH EXECUTIVE,Follow Up Required,cold,Anshad ,09-07-2025 15:44,3:44 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,189,2,1.06,33.32,6297.48
Arjun Bhat,7440202454,arjun.bhat10@hotmail.com,09-07-2025 10:42,09-07-2025 12:02,RESCHEDULED BY EXECUTIVE,Follow Up Required,cold,Akhil M A,09-07-2025 12:02,12:02 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,162,3,1.85,25.96,4205.52
Rohit Shetty,6285112475,rohit.shetty202@gmail.com,09-07-2025 09:57,09-07-2025 14:30,CLOSED,LOST,not-interested,Akhil M A,09-07-2025 14:30,2:30 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,269,23,8.55,43.84,11792.96
Aditya Chopra,7621194846,aditya.chopra901@hotmail.com,09-07-2025 09:31,09-07-2025 14:13,CLOSED,LOST,not-interested,Anandhakrishnan,09-07-2025 14:13,2:13 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,129,2,1.55,17.7,2283.3
Manoj Joshi,8836915062,manoj.joshi865@outlook.com,09-07-2025 09:31,09-07-2025 14:31,CLOSED,LOST,not-interested,Anandhakrishnan,16-09-2025 11:08,11:08 AM,,Python Knovista,INSTAGRAM,INSTAGRAM,85,4,4.71,49.17,4179.45
Rahul Pillai,7205130256,rahul.pillai536@hotmail.com,09-07-2025 08:54,09-07-2025 15:02,CLOSED,LOST,not-interested,Riswana,09-07-2025 15:02,3:02 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,264,10,3.79,23.14,6108.96
Rahul Singh,6160361449,rahul.singh854@yahoo.com,09-07-2025 08:23,09-07-2025 10:59,CLOSED,CONVERTED,,Anshad ,09-07-2025 10:59,10:59 AM,,Business Accounting,INSTAGRAM,INSTAGRAM,67,6,8.96,27.87,1867.29
Vikram Bose,9348595252,vikram.bose738@outlook.com,09-07-2025 08:13,09-07-2025 11:22,CLOSED,CONVERTED,,Anshad ,09-07-2025 11:22,11:22 AM,,Business Accounting,INSTAGRAM,INSTAGRAM,243,14,5.76,33.12,8048.16
Pooja Pillai,6041907543,pooja.pillai684@yahoo.com,09-07-2025 08:07,09-07-2025 16:19,CLOSED,LOST,not-interested,Riswana,08-12-2025 17:13,5:13 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,82,5,6.1,36.87,3023.34
Divya Menon,7877962702,divya.menon239@yahoo.com,09-07-2025 08:04,09-07-2025 15:01,PENDING WITH EXECUTIVE,Follow Up Required,cold,Anshad ,19-08-2025 18:53,6:53 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,240,14,5.83,69.39,16653.6
Riya Joshi,6986350529,riya.joshi962@example.com,09-07-2025 01:26,09-07-2025 16:44,RESCHEDULED BY EXECUTIVE,Follow Up Required,cold,Anshad ,09-07-2025 16:44,4:44 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,54,0,0,63.17,3411.18
Varun Bose,6354485954,varun.bose416@gmail.com,08-07-2025 23:41,21-07-2025 12:01,CLOSED,CONVERTED,,Anshad ,21-07-2025 12:01,12:01 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,283,18,6.36,69.53,19676.99
Manoj Yadav,6101578613,manoj.yadav247@outlook.com,08-07-2025 23:25,10-07-2025 09:27,CLOSED,CONVERTED,,Dharshana,10-07-2025 09:27,9:27 AM,,Python Knovista,INSTAGRAM,INSTAGRAM,67,3,4.48,31.31,2097.77
Nikhil Menon,6568112853,nikhil.menon619@yahoo.com,08-07-2025 21:59,09-07-2025 16:38,CLOSED,LOST,not-interested,Riswana,09-07-2025 16:38,4:38 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,69,6,8.7,50.17,3461.73
Vikram Reddy,6522730447,vikram.reddy454@yahoo.com,08-07-2025 21:29,09-07-2025 15:02,NOT CONNECTED - RESCHEDULED BY SYSTEM,Follow Up Required,cold,Anshad ,09-07-2025 15:02,3:02 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,267,4,1.5,19.52,5211.84
Nikhil Gupta,6908943867,nikhil.gupta881@hotmail.com,08-07-2025 21:19,10-07-2025 11:47,CLOSED,LOST,not-interested,Anandhakrishnan,10-07-2025 11:47,11:47 AM,,Python Knovista,INSTAGRAM,INSTAGRAM,270,13,4.81,38.27,10332.9
Vikram Sharma,6202210879,vikram.sharma233@yahoo.com,08-07-2025 21:16,11-07-2025 14:59,CLOSED,LOST,not-interested,Akhil M A,11-07-2025 14:59,2:59 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,125,11,8.8,10.19,1273.75
Vikram Menon,8055371075,vikram.menon400@yahoo.com,08-07-2025 21:13,18-07-2025 12:41,CLOSED,LOST,call-not-connected,Megha S,18-07-2025 12:41,12:41 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,127,12,9.45,31.83,4042.41
Sneha Kulkarni,7913003218,sneha.kulkarni855@hotmail.com,08-07-2025 21:10,10-07-2025 11:31,CLOSED,LOST,not-interested,Riswana,10-07-2025 11:31,11:31 AM,,Business Accounting,INSTAGRAM,INSTAGRAM,224,11,4.91,67.81,15189.44
Kiran Pillai,8372009012,kiran.pillai568@outlook.com,08-07-2025 20:58,09-07-2025 17:44,CLOSED,LOST,not-interested,Riswana,09-07-2025 17:44,5:44 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,265,10,3.77,52.09,13803.85
Rohit Sharma,8434147584,rohit.sharma407@hotmail.com,08-07-2025 20:47,09-07-2025 15:02,RESCHEDULED BY EXECUTIVE,Follow Up Required,cold,Anshad ,09-07-2025 15:02,3:02 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,201,7,3.48,44.93,9030.93
Kavya Bose,6108633945,kavya.bose188@gmail.com,08-07-2025 20:21,09-07-2025 11:53,PENDING WITH EXECUTIVE,Follow Up Required,cold,Anshad ,09-07-2025 11:53,11:53 AM,,Python Knovista,FACEBOOK_ADS,FACEBOOK_ADS,65,5,7.69,29.42,1912.3
Sanjay Shetty,9795663283,sanjay.shetty379@gmail.com,08-07-2025 20:05,15-07-2025 09:16,CLOSED,Prospect,,Anshad ,15-07-2025 09:16,9:16 AM,,Refurbished Campaign-BA,MOVE_LEAD,MOVE_LEAD,189,16,8.47,35.06,6626.34
Vikram Joshi,6739247481,vikram.joshi355@yahoo.com,08-07-2025 19:44,09-07-2025 10:43,RESCHEDULED BY EXECUTIVE,Follow Up Required,cold,Akhil M A,09-07-2025 10:43,10:43 AM,,Business Accounting,INSTAGRAM,INSTAGRAM,181,0,0,5.8,1049.8
Sanjay Menon,9065325777,sanjay.menon361@gmail.com,08-07-2025 19:36,09-07-2025 10:40,RESCHEDULED BY EXECUTIVE,Follow Up Required,cold,Anshad ,09-07-2025 10:40,10:40 AM,,Python Knovista,INSTAGRAM,INSTAGRAM,132,8,6.06,24.52,3236.64
Sneha Joshi,7302459679,sneha.joshi341@outlook.com,08-07-2025 19:25,09-07-2025 15:24,RESCHEDULED BY EXECUTIVE,Follow Up Required,cold,Anshad ,09-07-2025 15:24,3:24 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,122,1,0.82,57.47,7011.34
Rahul Kapoor,7288485596,rahul.kapoor617@outlook.com,08-07-2025 19:08,10-07-2025 11:04,PENDING WITH EXECUTIVE,Prospect,,Riswana,10-07-2025 11:04,11:04 AM,,Business Accounting,INSTAGRAM,INSTAGRAM,286,28,9.79,60.41,17277.26
Kavya Malhotra,9316541588,kavya.malhotra611@example.com,08-07-2025 18:28,10-07-2025 11:02,NOT CONNECTED - RESCHEDULED BY SYSTEM,Prospect,,Riswana,10-07-2025 11:02,11:02 AM,,Business Accounting,INSTAGRAM,INSTAGRAM,127,10,7.87,16.37,2078.99
Karthik Bose,7149886902,karthik.bose559@yahoo.com,08-07-2025 18:17,09-07-2025 10:31,PENDING WITH EXECUTIVE,Follow Up Required,cold,Anshad ,20-08-2025 12:42,12:42 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,300,16,5.33,40.53,12159
Riya Malhotra,6504193590,riya.malhotra442@example.com,08-07-2025 18:05,10-07-2025 11:01,NOT CONNECTED - RESCHEDULED BY SYSTEM,Prospect,,Riswana,10-07-2025 11:01,11:01 AM,,Business Accounting,INSTAGRAM,INSTAGRAM,128,4,3.12,58.83,7530.24
Anjali Singh,9958132288,anjali.singh470@yahoo.com,08-07-2025 17:58,09-07-2025 10:07,NOT CONNECTED - RESCHEDULED BY SYSTEM,Prospect,,Akhil M A,09-07-2025 10:07,10:07 AM,,Python Knovista,INSTAGRAM,INSTAGRAM,174,10,5.75,44.18,7687.32
Rahul Joshi,9661716966,rahul.joshi363@gmail.com,08-07-2025 17:37,09-07-2025 14:12,CLOSED,LOST,not-interested,Riswana,09-07-2025 14:12,2:12 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,214,14,6.54,53.59,11468.26
Riya Kapoor,9094809217,riya.kapoor970@outlook.com,08-07-2025 17:30,10-07-2025 10:41,CLOSED,LOST,not-interested,Riswana,10-07-2025 10:41,10:41 AM,,Business Accounting,INSTAGRAM,INSTAGRAM,105,3,2.86,18.22,1913.1
Kiran Bose,6713972368,kiran.bose151@example.com,08-07-2025 17:11,09-07-2025 10:04,NOT CONNECTED - RESCHEDULED BY SYSTEM,Prospect,,Akhil M A,09-07-2025 10:04,10:04 AM,,Python Knovista,INSTAGRAM,INSTAGRAM,172,4,2.33,32.44,5579.68
Manoj Nair,8539254657,manoj.nair819@gmail.com,08-07-2025 16:49,08-07-2025 18:20,CLOSED,LOST,not-interested,Dharshana,08-07-2025 18:20,6:20 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,128,3,2.34,23.59,3019.52
Aditya Das,6612872636,aditya.das509@outlook.com,08-07-2025 16:06,09-07-2025 16:14,CLOSED,LOST,not-interested,Anandhakrishnan,09-07-2025 16:14,4:14 PM,,Python Knovista,FACEBOOK_ADS,FACEBOOK_ADS,67,0,0,19.97,1337.99
Sneha Joshi,8030157965,sneha.joshi769@example.com,08-07-2025 16:03,09-07-2025 18:09,NOT CONNECTED - CLOSED BY SYSTEM,LOST,,Dharshana,10-07-2025 14:59,2:59 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,133,5,3.76,41.67,5542.11
Kavya Joshi,6796069807,kavya.joshi256@hotmail.com,08-07-2025 15:42,08-07-2025 16:35,PENDING WITH EXECUTIVE,Follow Up Required,cold,Anshad ,08-07-2025 16:35,4:35 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,159,0,0,37.35,5938.65
Varun Patel,8783495895,varun.patel50@gmail.com,08-07-2025 15:35,08-07-2025 18:21,CLOSED,LOST,not-interested,Riswana,08-07-2025 18:36,6:36 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,291,13,4.47,50.87,14803.17
Kiran Singh,6052374080,kiran.singh15@gmail.com,08-07-2025 15:35,18-07-2025 12:37,CLOSED,LOST,not-interested,Megha S,18-07-2025 12:37,12:37 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,163,7,4.29,62.45,10179.35
Pooja Kumar,7066329425,pooja.kumar2@outlook.com,08-07-2025 15:24,21-07-2025 18:14,CLOSED,LOST,not-interested,Anshad ,21-07-2025 18:14,6:14 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,50,1,2,10.52,526
Aisha Iyer,9333794853,aisha.iyer29@yahoo.com,08-07-2025 15:23,09-07-2025 14:16,CLOSED,LOST,not-interested,Megha S,09-07-2025 14:16,2:16 PM,,Python Knovista,FACEBOOK_ADS,FACEBOOK_ADS,128,0,0,61.29,7845.12
Aisha Kapoor,7200812282,aisha.kapoor80@example.com,08-07-2025 15:19,08-07-2025 15:46,RESCHEDULED BY EXECUTIVE,Follow Up Required,cold,Akhil M A,08-07-2025 15:46,3:46 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,264,14,5.3,45.94,12128.16
Rohit Yadav,7013810416,rohit.yadav257@gmail.com,08-07-2025 15:18,09-07-2025 18:17,CLOSED,LOST,not-interested,Megha S,09-07-2025 18:17,6:17 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,121,3,2.48,32.28,3905.88
Anjali Nair,9021569831,anjali.nair766@outlook.com,08-07-2025 14:55,08-07-2025 17:14,CLOSED,LOST,not-interested,Akhil M A,01-09-2025 12:40,12:40 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,121,9,7.44,28.69,3471.49
Vikram Menon,9185996151,vikram.menon983@example.com,08-07-2025 14:54,08-07-2025 16:23,RESCHEDULED BY EXECUTIVE,Follow Up Required,cold,Akhil M A,08-07-2025 16:23,4:23 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,131,9,6.87,57.2,7493.2
Anjali Kumar,8112773500,anjali.kumar477@outlook.com,08-07-2025 14:47,10-07-2025 12:25,NOT CONNECTED - RESCHEDULED BY SYSTEM,Prospect,,Riswana,10-07-2025 12:25,12:25 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,107,2,1.87,10.44,1117.08
Aisha Kumar,9063962911,aisha.kumar644@gmail.com,08-07-2025 14:27,08-07-2025 18:13,CLOSED,LOST,not-interested,Riswana,08-07-2025 18:13,6:13 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,102,9,8.82,38.22,3898.44
Kiran Pillai,9949259191,kiran.pillai900@example.com,08-07-2025 14:09,08-07-2025 14:37,NOT CONNECTED - RESCHEDULED BY SYSTEM,Prospect,,Akhil M A,08-07-2025 14:37,2:37 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,264,5,1.89,60.17,15884.88
Kavya Pillai,8686147082,kavya.pillai714@yahoo.com,08-07-2025 14:08,08-07-2025 17:33,NOT CONNECTED - RESCHEDULED BY SYSTEM,Prospect,,Akhil M A,08-07-2025 17:33,5:33 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,91,5,5.49,23.35,2124.85
Aditya Bose,9939753025,aditya.bose859@hotmail.com,08-07-2025 13:42,08-07-2025 15:04,PENDING WITH EXECUTIVE,Follow Up Required,cold,Anshad ,08-07-2025 15:04,3:04 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,188,9,4.79,38.05,7153.4
Sanjay Yadav,8460563560,sanjay.yadav847@hotmail.com,08-07-2025 13:33,08-07-2025 17:37,CLOSED,CONVERTED,,Anshad ,08-07-2025 18:23,6:23 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,285,23,8.07,6.14,1749.9
Aditya Malhotra,8024385055,aditya.malhotra403@gmail.com,08-07-2025 13:31,10-07-2025 12:07,CLOSED,LOST,not-interested,Riswana,10-07-2025 12:23,12:23 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,57,0,0,37.78,2153.46
Karthik Iyer,8100811185,karthik.iyer538@yahoo.com,08-07-2025 13:18,08-07-2025 14:48,CLOSED,LOST,not-interested,Akhil M A,08-07-2025 14:48,2:48 PM,,Python Knovista,INSTAGRAM,INSTAGRAM,287,24,8.36,23.01,6603.87
Anjali Bhat,6349105858,anjali.bhat919@hotmail.com,08-07-2025 13:17,08-07-2025 18:23,CLOSED,CONVERTED,,Anshad ,08-07-2025 18:23,6:23 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,253,14,5.53,55.05,13927.65
Pooja Nair,8703685066,pooja.nair770@example.com,08-07-2025 13:15,19-07-2025 12:18,CLOSED,LOST,not-interested,Megha S,19-07-2025 12:18,12:18 PM,,Business Accounting,INSTAGRAM,INSTAGRAM,287,4,1.39,59.51,17079.37
